content_type,url,status,final_url,indexable,robots,canonical,self_canonical,declared_language,body_language_heuristic,hreflang_count,hreflang_targets,hreflang_targets_200,hreflang_reciprocal,word_count,similarity_to_english,gsc_clicks,gsc_impressions,gsc_last_crawled,error
blog,https://geekskai.com/blog/guide/unlocking-uniuni-tracking-solutions-for-you/,200,https://geekskai.com/blog/guide/unlocking-uniuni-tracking-solutions-for-you/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/unlocking-uniuni-tracking-solutions-for-you/,yes,en,unknown,0,,unknown,unknown,20,,,,,
blog,https://geekskai.com/blog/guide/introduction-a-ovo-unblocked-online-site/,200,https://geekskai.com/blog/guide/introduction-a-ovo-unblocked-online-site/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/introduction-a-ovo-unblocked-online-site/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/master-averitt-tracking-for-easy-shipment-monitoring/,200,https://geekskai.com/blog/guide/master-averitt-tracking-for-easy-shipment-monitoring/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/master-averitt-tracking-for-easy-shipment-monitoring/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/addicting-games-online-discover-the-latest-hits/,200,https://geekskai.com/blog/guide/addicting-games-online-discover-the-latest-hits/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/addicting-games-online-discover-the-latest-hits/,yes,en,unknown,0,,unknown,unknown,23,,,,,
blog,https://geekskai.com/blog/guide/ultimate-unblocked-games-wtf-collection/,200,https://geekskai.com/blog/guide/ultimate-unblocked-games-wtf-collection/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/ultimate-unblocked-games-wtf-collection/,yes,en,unknown,0,,unknown,unknown,19,,,,,
blog,https://geekskai.com/blog/guide/get-your-bingo-bash-free-chips-now/,200,https://geekskai.com/blog/guide/get-your-bingo-bash-free-chips-now/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/get-your-bingo-bash-free-chips-now/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/laugh-out-loud-funny-friendship-quotes-for-your-best-friend/,200,https://geekskai.com/blog/guide/laugh-out-loud-funny-friendship-quotes-for-your-best-friend/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/laugh-out-loud-funny-friendship-quotes-for-your-best-friend/,yes,en,unknown,0,,unknown,unknown,24,,,,,
blog,https://geekskai.com/blog/guide/george-washington-quotes-wisdom-uncovered/,200,https://geekskai.com/blog/guide/george-washington-quotes-wisdom-uncovered/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/george-washington-quotes-wisdom-uncovered/,yes,en,unknown,0,,unknown,unknown,19,,,,,
blog,https://geekskai.com/blog/guide/unlocking-the-benefits-of-biitlandcom-stablecoins/,200,https://geekskai.com/blog/guide/unlocking-the-benefits-of-biitlandcom-stablecoins/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/unlocking-the-benefits-of-biitlandcom-stablecoins/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/easy-southeastern-freight-tracking-guide/,200,https://geekskai.com/blog/guide/easy-southeastern-freight-tracking-guide/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/easy-southeastern-freight-tracking-guide/,yes,en,unknown,0,,unknown,unknown,19,,,,,
blog,https://geekskai.com/blog/news/ford-recalls-2024-ranger-pickups-over-window-pinching-issue/,200,https://geekskai.com/blog/news/ford-recalls-2024-ranger-pickups-over-window-pinching-issue/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/news/ford-recalls-2024-ranger-pickups-over-window-pinching-issue/,yes,en,unknown,0,,unknown,unknown,28,,,,,
blog,https://geekskai.com/blog/guide/best-unblocked-websites-proxy-access-restricted-sites/,200,https://geekskai.com/blog/guide/best-unblocked-websites-proxy-access-restricted-sites/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/best-unblocked-websites-proxy-access-restricted-sites/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/save-money-with-money6xcom-6x-your-savings/,200,https://geekskai.com/blog/guide/save-money-with-money6xcom-6x-your-savings/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/save-money-with-money6xcom-6x-your-savings/,yes,en,unknown,0,,unknown,unknown,22,,,,,
blog,https://geekskai.com/blog/guide/top-10-sites-like-123movies-for-free-online-movie-streaming/,200,https://geekskai.com/blog/guide/top-10-sites-like-123movies-for-free-online-movie-streaming/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/top-10-sites-like-123movies-for-free-online-movie-streaming/,yes,en,unknown,0,,unknown,unknown,29,,,,,
blog,https://geekskai.com/blog/ai/explore-crushonais-nsfw-character-ai-chat/,200,https://geekskai.com/blog/ai/explore-crushonais-nsfw-character-ai-chat/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/ai/explore-crushonais-nsfw-character-ai-chat/,yes,en,unknown,0,,unknown,unknown,24,,,,,
blog,https://geekskai.com/blog/guide/trade-safely-on-crypto30xcom-gemini-platform/,200,https://geekskai.com/blog/guide/trade-safely-on-crypto30xcom-gemini-platform/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/trade-safely-on-crypto30xcom-gemini-platform/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/decoding-this-too-shall-pass-quote/,200,https://geekskai.com/blog/guide/decoding-this-too-shall-pass-quote/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/decoding-this-too-shall-pass-quote/,yes,en,unknown,0,,unknown,unknown,20,,,,,
blog,https://geekskai.com/blog/guide/boost-your-midweek-mood-with-50-wednesday-quotes/,200,https://geekskai.com/blog/guide/boost-your-midweek-mood-with-50-wednesday-quotes/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/boost-your-midweek-mood-with-50-wednesday-quotes/,yes,en,unknown,0,,unknown,unknown,22,,,,,
blog,https://geekskai.com/blog/guide/xnxubd-vpn-browser-apk-ultimate-guide-for-android-users/,200,https://geekskai.com/blog/guide/xnxubd-vpn-browser-apk-ultimate-guide-for-android-users/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/xnxubd-vpn-browser-apk-ultimate-guide-for-android-users/,yes,en,unknown,0,,unknown,unknown,23,,,,,
blog,https://geekskai.com/blog/guide/boost-your-week-with-inspirational-tuesday-quotes/,200,https://geekskai.com/blog/guide/boost-your-week-with-inspirational-tuesday-quotes/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/boost-your-week-with-inspirational-tuesday-quotes/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/joyland-ai-unlocking-the-magic-for-you/,200,https://geekskai.com/blog/guide/joyland-ai-unlocking-the-magic-for-you/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/joyland-ai-unlocking-the-magic-for-you/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/unveiling-millionaire-secrets-of-make1mcom/,200,https://geekskai.com/blog/guide/unveiling-millionaire-secrets-of-make1mcom/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/unveiling-millionaire-secrets-of-make1mcom/,yes,en,unknown,0,,unknown,unknown,20,,,,,
blog,https://geekskai.com/blog/guide/explore-the-newznavcom-crypto-archives-page/,200,https://geekskai.com/blog/guide/explore-the-newznavcom-crypto-archives-page/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/explore-the-newznavcom-crypto-archives-page/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/the-future-of-icryptoxcom-unveiled/,200,https://geekskai.com/blog/guide/the-future-of-icryptoxcom-unveiled/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/the-future-of-icryptoxcom-unveiled/,yes,en,unknown,0,,unknown,unknown,20,,,,,
blog,https://geekskai.com/blog/guide/how-to-pick-the-best-5starsstocks-com-dividend-stocks/,200,https://geekskai.com/blog/guide/how-to-pick-the-best-5starsstocks-com-dividend-stocks/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/how-to-pick-the-best-5starsstocks-com-dividend-stocks/,yes,en,unknown,0,,unknown,unknown,23,,,,,
blog,https://geekskai.com/blog/conquer-the-rcfe-exam-free-practice-test-for-success/,200,https://geekskai.com/blog/conquer-the-rcfe-exam-free-practice-test-for-success/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/conquer-the-rcfe-exam-free-practice-test-for-success/,yes,en,unknown,0,,unknown,unknown,23,,,,,
blog,https://geekskai.com/blog/guide/demystifying-the-neterr-http2-protocol-error/,200,https://geekskai.com/blog/guide/demystifying-the-neterr-http2-protocol-error/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/demystifying-the-neterr-http2-protocol-error/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/elevate-your-game-basketball-quotes-collection/,200,https://geekskai.com/blog/guide/elevate-your-game-basketball-quotes-collection/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/elevate-your-game-basketball-quotes-collection/,yes,en,unknown,0,,unknown,unknown,20,,,,,
blog,https://geekskai.com/blog/guide/elevate-your-weekend-friday-inspirational-quotes/,200,https://geekskai.com/blog/guide/elevate-your-weekend-friday-inspirational-quotes/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/elevate-your-weekend-friday-inspirational-quotes/,yes,en,unknown,0,,unknown,unknown,20,,,,,
blog,https://geekskai.com/blog/guide/free-chatgdp-unleashing-its-power/,200,https://geekskai.com/blog/guide/free-chatgdp-unleashing-its-power/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/free-chatgdp-unleashing-its-power/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/unlocking-the-secrets-of-the-vital-magnet-blog/,200,https://geekskai.com/blog/guide/unlocking-the-secrets-of-the-vital-magnet-blog/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/unlocking-the-secrets-of-the-vital-magnet-blog/,yes,en,unknown,0,,unknown,unknown,26,,,,,
blog,https://geekskai.com/blog/guide/god-quotes/,200,https://geekskai.com/blog/guide/god-quotes/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/god-quotes/,yes,en,unknown,0,,unknown,unknown,18,,,,,
blog,https://geekskai.com/blog/guide/speculating-ps6-release-date-expected-features/,200,https://geekskai.com/blog/guide/speculating-ps6-release-date-expected-features/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/speculating-ps6-release-date-expected-features/,yes,en,unknown,0,,unknown,unknown,20,,,,,
blog,https://geekskai.com/blog/guide/eye-health-tips-for-vsp-blog-2025-ideas/,200,https://geekskai.com/blog/guide/eye-health-tips-for-vsp-blog-2025-ideas/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/eye-health-tips-for-vsp-blog-2025-ideas/,yes,en,unknown,0,,unknown,unknown,22,,,,,
blog,https://geekskai.com/blog/guide/mastering-lessinvestcom-crypto-a-beginners-guide/,200,https://geekskai.com/blog/guide/mastering-lessinvestcom-crypto-a-beginners-guide/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/mastering-lessinvestcom-crypto-a-beginners-guide/,yes,en,unknown,0,,unknown,unknown,22,,,,,
blog,https://geekskai.com/blog/guide/ecrypto1com-crypto-wallets-tips/,200,https://geekskai.com/blog/guide/ecrypto1com-crypto-wallets-tips/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/ecrypto1com-crypto-wallets-tips/,yes,en,unknown,0,,unknown,unknown,24,,,,,
blog,https://geekskai.com/blog/guide/social-security-ssi-rental-subsidy-policy-expansion-update/,200,https://geekskai.com/blog/guide/social-security-ssi-rental-subsidy-policy-expansion-update/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/social-security-ssi-rental-subsidy-policy-expansion-update/,yes,en,unknown,0,,unknown,unknown,22,,,,,
blog,https://geekskai.com/blog/guide/explosive-growth-with-crypto-30x-com/,200,https://geekskai.com/blog/guide/explosive-growth-with-crypto-30x-com/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/explosive-growth-with-crypto-30x-com/,yes,en,unknown,0,,unknown,unknown,24,,,,,
blog,https://geekskai.com/blog/guide/fintechzoom-com-crypto-market-cap-explained/,200,https://geekskai.com/blog/guide/fintechzoom-com-crypto-market-cap-explained/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/fintechzoom-com-crypto-market-cap-explained/,yes,en,unknown,0,,unknown,unknown,20,,,,,
blog,https://geekskai.com/blog/guide/mastering-crypto-legacyapp-software-ultimate-guide/,200,https://geekskai.com/blog/guide/mastering-crypto-legacyapp-software-ultimate-guide/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/mastering-crypto-legacyapp-software-ultimate-guide/,yes,en,unknown,0,,unknown,unknown,21,,,,,
blog,https://geekskai.com/blog/guide/expert-analysis-fintechzoomcom-crypto-currency-trends/,200,https://geekskai.com/blog/guide/expert-analysis-fintechzoomcom-crypto-currency-trends/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/blog/guide/expert-analysis-fintechzoomcom-crypto-currency-trends/,yes,en,unknown,0,,unknown,unknown,21,,,,,
